fips,county,state,deaths,cases
51191.0,Washington,Virginia,256,3876
51193.0,Westmoreland,Virginia,39,4225
51195.0,Wise,Virginia,130,1892
51197.0,Wythe,Virginia,71,1917
51199.0,York,Virginia,186,5810
51510.0,Alexandria city,Virginia,2721,118795
51520.0,Bristol city,Virginia,0,248
51530.0,Buena Vista city,Virginia,0,801
51540.0,Charlottesville city,Virginia,195,8308
51550.0,Chesapeake city,Virginia,916,36699
51570.0,Colonial Heights city,Virginia,792,6434
51580.0,Covington city,Virginia,0,171
51590.0,Danville city,Virginia,111,4052
51595.0,Emporia city,Virginia,322,5086
51600.0,Fairfax city,Virginia,305,3773
51610.0,Falls Church city,Virginia,389,3296
51620.0,Franklin city,Virginia,96,2559
51630.0,Fredericksburg city,Virginia,2,9553
51640.0,Galax city,Virginia,234,7897
51650.0,Hampton city,Virginia,247,14640
51660.0,Harrisonburg city,Virginia,1403,50987
51670.0,Hopewell city,Virginia,57,6212
51678.0,Lexington city,Virginia,0,510
51680.0,Lynchburg city,Virginia,71,6294
51683.0,Manassas city,Virginia,580,59808
51685.0,Manassas Park city,Virginia,281,17773
51700.0,Newport News city,Virginia,698,20233
51710.0,Norfolk city,Virginia,425,34614
51720.0,Norton city,Virginia,0,160
51730.0,Petersburg city,Virginia,177,8274
51735.0,Poquoson city,Virginia,0,755
51740.0,Portsmouth city,Virginia,767,20844
51750.0,Radford city,Virginia,0,430
51760.0,Richmond city,Virginia,1626,84188
51770.0,Roanoke city,Virginia,444,12527
51775.0,Salem city,Virginia,120,2491
51790.0,Staunton city,Virginia,0,2779
51800.0,Suffolk city,Virginia,1770,20646
51810.0,Virginia Beach city,Virginia,1526,52462
51820.0,Waynesboro city,Virginia,0,2788
51830.0,Williamsburg city,Virginia,279,3236
51840.0,Winchester city,Virginia,104,11606
53001.0,Adams,Washington,0,5601
53003.0,Asotin,Washington,136,1435
53005.0,Benton,Washington,4813,73890
53007.0,Chelan,Washington,594,16160
53009.0,Clallam,Washington,0,2003
53011.0,Clark,Washington,2095,41036
53013.0,Columbia,Washington,0,171
53015.0,Cowlitz,Washington,0,6539
53017.0,Douglas,Washington,184,10824
53019.0,Ferry,Washington,0,98
53021.0,Franklin,Washington,1398,57581
53025.0,Grant,Washington,245,22582
53027.0,Grays Harbor,Washington,0,1385
53029.0,Island,Washington,878,16543
53031.0,Jefferson,Washington,0,2829
53033.0,King,Washington,45197,659399
53035.0,Kitsap,Washington,163,14679
53037.0,Kittitas,Washington,0,4942
53039.0,Klickitat,Washington,247,2514
53041.0,Lewis,Washington,241,3031
53043.0,Lincoln,Washington,0,194
53045.0,Mason,Washington,66,2771
53047.0,Okanogan,Washington,126,3845
53049.0,Pacific,Washington,50,633
53051.0,Pend Oreille,Washington,0,207
53053.0,Pierce,Washington,5624,170442
53055.0,San Juan,Washington,0,1350
53057.0,Skagit,Washington,1121,34310
53059.0,Skamania,Washington,0,277
53061.0,Snohomish,Washington,11250,273763
53063.0,Spokane,Washington,2468,50070
53065.0,Stevens,Washington,79,983
53067.0,Thurston,Washington,199,12719
53069.0,Wahkiakum,Washington,0,286
53071.0,Walla Walla,Washington,125,8083
53073.0,Whatcom,Washington,2924,33700
53075.0,Whitman,Washington,0,1879
53077.0,Yakima,Washington,6810,266504
54001.0,Barbour,West Virginia,69,671
54003.0,Berkeley,West Virginia,434,21716
54005.0,Boone,West Virginia,0,800
54007.0,Braxton,West Virginia,0,173
54009.0,Brooke,West Virginia,0,359
54011.0,Cabell,West Virginia,0,4926
54013.0,Calhoun,West Virginia,0,111
54015.0,Clay,West Virginia,8,313
54019.0,Fayette,West Virginia,168,2925
54021.0,Gilmer,West Virginia,0,550
54023.0,Grant,West Virginia,0,656
54025.0,Greenbrier,West Virginia,4,1283
54027.0,Hampshire,West Virginia,73,1675
54029.0,Hancock,West Virginia,0,1254
54031.0,Hardy,West Virginia,0,2078
54033.0,Harrison,West Virginia,86,3393
54035.0,Jackson,West Virginia,1177,10303
54037.0,Jefferson,West Virginia,142,11463
54039.0,Kanawha,West Virginia,1069,16996
54041.0,Lewis,West Virginia,48,553
54043.0,Lincoln,West Virginia,0,314
54045.0,Logan,West Virginia,80,1332
54047.0,McDowell,West Virginia,0,497
54049.0,Marion,West Virginia,172,4135
54051.0,Marshall,West Virginia,0,2055
54053.0,Mason,West Virginia,0,1171
54055.0,Mercer,West Virginia,0,1190
54057.0,Mineral,West Virginia,66,2676
54059.0,Mingo,West Virginia,96,512
54061.0,Monongalia,West Virginia,391,10648
54063.0,Monroe,West Virginia,0,534
54065.0,Morgan,West Virginia,0,1275
54067.0,Nicholas,West Virginia,51,582
54069.0,Ohio,West Virginia,79,3685
54071.0,Pendleton,West Virginia,26,636
54073.0,Pleasants,West Virginia,0,259
54075.0,Pocahontas,West Virginia,0,974
54077.0,Preston,West Virginia,69,2020
54079.0,Putnam,West Virginia,3,2638
54081.0,Raleigh,West Virginia,0,1428
54083.0,Randolph,West Virginia,0,5363
54085.0,Ritchie,West Virginia,0,84
54087.0,Roane,West Virginia,27,652
54089.0,Summers,West Virginia,0,87
54091.0,Taylor,West Virginia,0,704
54093.0,Tucker,West Virginia,0,414
54095.0,Tyler,West Virginia,0,253
54097.0,Upshur,West Virginia,0,577
54099.0,Wayne,West Virginia,596,7498
54101.0,Webster,West Virginia,0,6
54103.0,Wetzel,West Virginia,0,552
54105.0,Wirt,West Virginia,0,287
54107.0,Wood,West Virginia,147,3948
54109.0,Wyoming,West Virginia,0,236
55001.0,Adams,Wisconsin,94,478
55003.0,Ashland,Wisconsin,0,198
55005.0,Barron,Wisconsin,1,1280
55007.0,Bayfield,Wisconsin,74,291
55009.0,Brown,Wisconsin,1895,145615
55011.0,Buffalo,Wisconsin,113,449
55013.0,Burnett,Wisconsin,48,73
55015.0,Calumet,Wisconsin,73,4357
55017.0,Chippewa,Wisconsin,0,3766
55019.0,Clark,Wisconsin,291,2751
55021.0,Columbia,Wisconsin,86,3687
55023.0,Crawford,Wisconsin,0,1507
55025.0,Dane,Wisconsin,2131,60702
55027.0,Dodge,Wisconsin,178,16189
55029.0,Door,Wisconsin,201,2299
55031.0,Douglas,Wisconsin,0,1305
55033.0,Dunn,Wisconsin,0,1703
55035.0,Eau Claire,Wisconsin,9,7347
55037.0,Florence,Wisconsin,0,180
55039.0,Fond du Lac,Wisconsin,376,13969
55041.0,Forest,Wisconsin,77,1303
55043.0,Grant,Wisconsin,706,6155
55045.0,Green,Wisconsin,17,3847
55047.0,Green Lake,Wisconsin,0,1082
55049.0,Iowa,Wisconsin,0,1104
55051.0,Iron,Wisconsin,96,192
55053.0,Jackson,Wisconsin,79,1370
55055.0,Jefferson,Wisconsin,167,7771
55057.0,Juneau,Wisconsin,80,1704
55059.0,Kenosha,Wisconsin,1818,72559
55061.0,Kewaunee,Wisconsin,78,2300
55063.0,La Crosse,Wisconsin,0,7705
55065.0,Lafayette,Wisconsin,0,1940
55067.0,Langlade,Wisconsin,0,195
55069.0,Lincoln,Wisconsin,0,319
55071.0,Manitowoc,Wisconsin,66,2579
55073.0,Marathon,Wisconsin,81,4261
55075.0,Marinette,Wisconsin,150,2066
55077.0,Marquette,Wisconsin,74,429
55078.0,Menominee,Wisconsin,0,212
55079.0,Milwaukee,Wisconsin,21376,507300
55081.0,Monroe,Wisconsin,64,1867
55083.0,Oconto,Wisconsin,0,2377
55085.0,Oneida,Wisconsin,0,837
55087.0,Outagamie,Wisconsin,426,15739
55089.0,Ozaukee,Wisconsin,1046,12360
55091.0,Pepin,Wisconsin,0,48
55093.0,Pierce,Wisconsin,0,2674
55095.0,Polk,Wisconsin,42,1448
55097.0,Portage,Wisconsin,0,2566
55099.0,Price,Wisconsin,0,122
55101.0,Racine,Wisconsin,2421,95680
55103.0,Richland,Wisconsin,227,1057
55105.0,Rock,Wisconsin,1169,41133
55107.0,Rusk,Wisconsin,0,478
55109.0,St. Croix,Wisconsin,12,5356
55111.0,Sauk,Wisconsin,267,5923
55113.0,Sawyer,Wisconsin,0,480
55115.0,Shawano,Wisconsin,0,2984
55117.0,Sheboygan,Wisconsin,246,7937
55119.0,Taylor,Wisconsin,0,184
55121.0,Trempealeau,Wisconsin,0,2448
55123.0,Vernon,Wisconsin,0,1085
55125.0,Vilas,Wisconsin,0,543
55127.0,Walworth,Wisconsin,979,25372
55129.0,Washburn,Wisconsin,0,156
55131.0,Washington,Wisconsin,593,16414
55133.0,Waukesha,Wisconsin,2072,50599
55135.0,Waupaca,Wisconsin,172,2994
55137.0,Waushara,Wisconsin,0,703
55139.0,Winnebago,Wisconsin,349,20349
55141.0,Wood,Wisconsin,39,1001
56001.0,Albany,Wyoming,0,1391
56003.0,Big Horn,Wyoming,0,452
56005.0,Campbell,Wyoming,0,2640
56007.0,Carbon,Wyoming,44,1075
56009.0,Converse,Wyoming,0,1822
56011.0,Crook,Wyoming,0,429
56013.0,Fremont,Wyoming,454,17881
56015.0,Goshen,Wyoming,0,407
56017.0,Hot Springs,Wyoming,0,696
56019.0,Johnson,Wyoming,79,1451
56021.0,Laramie,Wyoming,121,14362
56023.0,Lincoln,Wyoming,0,1074
56025.0,Natrona,Wyoming,34,5846
56027.0,Niobrara,Wyoming,0,164
56029.0,Park,Wyoming,0,434
56031.0,Platte,Wyoming,0,51
56033.0,Sheridan,Wyoming,0,1599
56035.0,Sublette,Wyoming,0,286
56037.0,Sweetwater,Wyoming,0,2514
56039.0,Teton,Wyoming,69,8617
56041.0,Uinta,Wyoming,0,3191
56043.0,Washakie,Wyoming,136,1801
56045.0,Weston,Wyoming,0,37
