fips,county,state,deaths,cases
55089.0,Ozaukee,Wisconsin,628,6560
55091.0,Pepin,Wisconsin,0,20
55093.0,Pierce,Wisconsin,0,1107
55095.0,Polk,Wisconsin,14,394
55097.0,Portage,Wisconsin,0,390
55099.0,Price,Wisconsin,0,66
55101.0,Racine,Wisconsin,895,39087
55103.0,Richland,Wisconsin,115,653
55105.0,Rock,Wisconsin,557,17151
55107.0,Rusk,Wisconsin,0,232
55109.0,St. Croix,Wisconsin,0,1921
55111.0,Sauk,Wisconsin,183,3399
55113.0,Sawyer,Wisconsin,0,218
55115.0,Shawano,Wisconsin,0,1170
55117.0,Sheboygan,Wisconsin,141,3535
55119.0,Taylor,Wisconsin,0,18
55121.0,Trempealeau,Wisconsin,0,429
55123.0,Vernon,Wisconsin,0,345
55125.0,Vilas,Wisconsin,0,292
55127.0,Walworth,Wisconsin,491,11640
55129.0,Washburn,Wisconsin,0,63
55131.0,Washington,Wisconsin,243,7813
55133.0,Waukesha,Wisconsin,1077,23979
55135.0,Waupaca,Wisconsin,67,780
55137.0,Waushara,Wisconsin,0,232
55139.0,Winnebago,Wisconsin,88,5699
55141.0,Wood,Wisconsin,11,282
56001.0,Albany,Wyoming,0,603
56003.0,Big Horn,Wyoming,0,161
56005.0,Campbell,Wyoming,0,1406
56007.0,Carbon,Wyoming,16,509
56009.0,Converse,Wyoming,0,1137
56011.0,Crook,Wyoming,0,264
56013.0,Fremont,Wyoming,209,8968
56015.0,Goshen,Wyoming,0,267
56017.0,Hot Springs,Wyoming,0,332
56019.0,Johnson,Wyoming,51,928
56021.0,Laramie,Wyoming,65,8562
56023.0,Lincoln,Wyoming,0,635
56025.0,Natrona,Wyoming,6,3207
56027.0,Niobrara,Wyoming,0,108
56029.0,Park,Wyoming,0,92
56031.0,Platte,Wyoming,0,13
56033.0,Sheridan,Wyoming,0,1047
56035.0,Sublette,Wyoming,0,176
56037.0,Sweetwater,Wyoming,0,1111
56039.0,Teton,Wyoming,41,5575
56041.0,Uinta,Wyoming,0,481
56043.0,Washakie,Wyoming,28,739
56045.0,Weston,Wyoming,0,7
